SYMBOL	meta2d_pvalue
Mup-ps12|||Mup-ps16|||Gm13773|||Gm21286|||Mup-ps8|||LOC102631971	2.64394
Gm13773|||Mup-ps12|||Mup-ps16|||Gm21286|||Mup-ps8|||LOC102631971	1.34942
Mup-ps16	0.822348
Slc31a2	0
Slc31a1	0
Prpf4	0.817362
Bspry	0
4933430I17Rik	6.37833e-05
Zfp618	2.23686
Col27a1	0
Mir455	6.13751e-08
Orm1	3.17362e-06
Orm3	0.880912
Orm2	2.46837e-08
Aknaos	0
Atp6v1g1	0.214159
Tmem268	0.214395
8030451A03Rik	3.17139e-14
Pappa	0
Trim32	0.572103
Tlr4	4.36733e-11
Gm38423|||Gm11237|||Gm428|||Gm11239|||Gm11238|||Gm11236|||Gm11487|||Gm11757|||Gm11758|||Gm13871|||Gm11756	6.36238e-09
Gm11236|||Gm428|||Gm38423|||Gm11239|||Gm11238|||Gm11237|||Gm11487|||Gm11757|||Gm11758|||Gm13871|||Gm11756	6.36238e-09
Gm11239|||Gm11236|||Gm428|||Gm38423|||Gm11238|||Gm11237|||Gm11487|||Gm11757|||Gm11758|||Gm13871|||Gm11756	1.66569e-07
Gm428|||Gm38423|||Gm11239|||Gm11238|||Gm11236|||Gm11237|||Gm11487|||Gm11757|||Gm11758|||Gm13871|||Gm11756	6.23189e-08
Frmd3	0.159906
Kdm4c	0.000122148
Tyrp1	1.84048e-07
Lurap1l	0.684598
LOC102635467	0
Snapc3	8.49084
Ccdc171	1.31087
Cntln	0
Sh3gl2	0
Adamtsl1	2.49547e-13
Rraga	6.57582e-10
Dennd4c	9.3446e-06
Acer2	0
Focad	5.01501
Mir491	0
Gm13271|||Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13272|||Gm13285|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz|||Gm13287|||Gm13286	0
Gm13286|||Gm13271|||Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13272|||Gm13285|||Gm13287|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz	0
Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz|||Gm13271|||Gm13272|||Gm13285|||Gm13287|||Gm13286	0
Gm13290|||Gm13289|||Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13272|||Gm13279|||Gm13288|||Ifnz|||Gm13271|||Gm13285|||Gm13287|||Gm13286	1.874e-14
Gm13272|||Gm13271|||Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13285|||Gm13287|||Gm13286|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz	0
Ifnz|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Gm13271|||Gm13283|||Gm13272|||Gm13285|||Gm13287|||Gm13286	6.15691e-08
Gm13276|||Gm13271|||Gm13283|||Gm13275|||Gm13277|||Gm13278|||Gm13272|||Gm13285|||Gm13287|||Gm13286|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz	0
Gm13277|||Gm13271|||Gm13283|||Gm13276|||Gm13275|||Gm13278|||Gm13272|||Gm13285|||Gm13287|||Gm13286|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz	0
Gm13278|||Gm13271|||Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13272|||Gm13285|||Gm13287|||Gm13286|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz	0
Gm13275|||Gm13271|||Gm13283|||Gm13276|||Gm13277|||Gm13278|||Gm13272|||Gm13285|||Gm13287|||Gm13286|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz	0
Gm13279|||Gm13271|||Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13272|||Gm13285|||Gm13287|||Gm13286|||Gm13290|||Gm13289|||Gm13288|||Ifnz	0
Gm13285|||Gm13271|||Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13272|||Gm13287|||Gm13286|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz	0
Gm13287|||Gm13271|||Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13272|||Gm13285|||Gm13286|||Gm13290|||Gm13289|||Gm13279|||Gm13288|||Ifnz	0
Gm13290|||Gm13289|||Gm13288|||Gm13283|||Gm13276|||Gm13275|||Gm13277|||Gm13278|||Gm13272|||Gm13279|||Ifnz|||Gm13271|||Gm13285|||Gm13287|||Gm13286	0
Ifna7|||Ifna1|||Ifna6|||Ifnab|||Ifna5|||Ifna15	0
Ifna11	1.39246
Ifna6	2.45164
Ifna5	0.105524
Ifna4	2.53933
Ifna1|||Ifna7|||Ifnab|||Ifna5|||Ifna13|||Ifna12|||Ifna16|||Ifna15|||Ifna6|||Ifna14|||Ifna11|||Ifna2|||Ifna9	0
Mtap	0
Dmrta1	0.675805
Zfp352	5.88108e-08
Ift74	0.669545
Tek	0.0233875
Fggy	5.04206
Hook1	1.75428
Nfia	0
0610025J13Rik	7.20771e-15
Patj	3.0199
L1td1	2.88308e-15
Usp1	0
Angptl3	3.08943e-06
Atg4c	4.79e-06
Foxd3	0
Alg6	1.0764
Efcab7	0
Pgm2	0
Ror1	0.584172
Ube2u	0.475138
Cachd1	0
Raver2	3.04486e-13
Dnajc6	7.18123
Leprot	0
Lepr	0.0241663
Gm12800	1.29854e-05
Gm12794	0.258951
Pde4b	0.244065
Sgip1	7.05559
Tctex1d1	0
Mier1	0
Oma1	1.91654e-07
Dab1	1.92539
C8b	0
Fyb2	2.88308e-15
Plpp3	2.99706
Ppia|||Gm9234	4.78185
Usp24	2.8331e-05
Dhcr24	0
Ttc22	2.88308e-15
Pars2	8.64925e-15
Fam151a	0.741444
Ssbp3	8.47424
Cyb5rl	3.25649e-07
Cdcp2	1.35665e-13
Tmem59	1.58224
Ldlrad1	0
Hspb11	8.44069
Yipf1	0.779066
Ndc1	1.22236e-09
Glis1	0.157196
Lrp8	0.982996
Magoh	4.85717
0610037L13Rik	7.5757
Slc1a7	0.52338
Echdc2	3.02724e-14
Coa7	1.23017
Zcchc11	0.103855
Orc1	0
Cc2d1b	0
Txndc12	1.77169e-09
Kti12	2.52735
Rab3b	0.0706675
Nrd1	0.000354344
Calr4	0
Eps15	7.20771e-15
Ttc39a	3.50474e-11
Faf1	8.60613e-05
Dmrta2	0.214947
Agbl4	7.74367
Bend5	0.975634
Spata6	9.07883e-12
Skint7	0.444963
Skint4	0
Skint3	0.218549
Skint2	3.58351e-11
Skint11	1.38767
Trabd2b	2.06301e-13
Gm12830	0
Stil	0.466246
Tal1	0.000413028
Pdzk1ip1	1.17685
Cyp4a12a	0
Cyp4a12b	3.60056
Cyp4a10|||Cyp4a31	0
Cyp4a31	9.2217e-12
Cyp4a32|||Cyp4a31|||Cyp4a10	3.08207e-10
Efcab14	0.28815
Mob3c	0.102357
Mknk1	0
Kncn	0
Lrrc41	2.96234
Pomgnt1	2.88044
Pik3r3	1.50003
Ipp	0.494935
Gpbp1l1	4.01936e-11
Ccdc17	0.373147
Ccdc163	5.17248
Tesk2	0.0896056
Mutyh	0
Zswim5	0.388803
Hectd3	0.611621
Eif2b3	2.88149e-05
Ptch2	0
Tctex1d4	0
Tmem53	1.17182
Eri3	4.19908
Slc6a9	7.96372e-13
Hyi	2.36607
Med8	2.8174e-07
Elovl1	0.288155
2610528J11Rik	0
Ebna1bp2|||D4Ertd617e	0
Olfr62	0.413769
Olfr1341	0
Olfr1340	0
Olfr1339	3.57012
Olfr1331	1.25925
Olfr1330	1.12623e-05
Lao1	1.73145e-13
Slc2a1	1.61613e-13
Svbp	0.287359
P3h1	0.00372713
Cldn19	9.12373e-10
Zmynd12	0
Foxj3	3.02585
Guca2a	0.361557
Hivep3	1.44154e-15
Edn2	0
Scmh1	6.33013
Slfnl1	8.64925e-15
Cited4	2.1495e-13
Rims3	0.846926
Col9a2	0
9530002B09Rik	0.748627
Ppt1	1.65818e-06
Mycl	4.77471e-13
Trit1	0.978133
Bmp8b	1.24148e-06
Oxct2b|||Oxct2a	6.05908e-08
Hpcal4	7.85711
Nt5c1a	2.02208
Heyl	4.73132
Rhbdl2	4.1806
Mycbp	0.984486
Rragc	0
4933407E24Rik	1.24949e-09
Pou3f1	0.149032
Fhl3	1.84518e-07
Sf3a3	0.731096
Mir697	0.0201977
Inpp5b	1.2875
Mtf1	0
Yrdc	0
Epha10	0
9930104L06Rik	2.02144e-09
Rspo1	0
Gnl2	6.71644
Snip1	0.941597
Meaf6	5.87483
Grik3	7.15554
Mir692-3|||Mir692-2|||Ftl1|||LOC100862446	2.27902e-09
Csf3r	2.84349e-06
Mrps15	0.690006
Oscp1	7.44216
Lsm10	0.351866
Stk40	0.0249333
Eva1b	1.88852e-07
Trappc3	5.67119e-12
Col8a2	2.58444e-10
Clspn	0.0948163
5730409E04Rik	3.10186e-05
Psmb2	0.5709
AU040320	0.000168702
Sfpq	6.00664
Zmym6	7.44692e-05
Tmem35b	2.99263e-08
Dlgap3	8.35181e-12
Smim12	0
Csmd2	2.20564
Phc2	2.25844
A3galt2	1.00584e-11
Trim62	2.7759e-11
Ak2	2.96751e-08
Rnf19b	0.000358086
Tmem54	0
Fndc5	0
Yars	9.06721e-10
Sync	0
Zbtb8os	0.0233707
Bsdc1	8.60848
Marcksl1	5.49006
Tmem234	1.22045
Ptp4a2	0
Srsf5	12.3206
Adgrb2	10.1885
Col16a1	1.68265
Pef1	1.20569
Pum1	2.34751
Snord85	6.11628e-09
Sdc3	2.59903
Laptm5	5.76617e-15
Matn1	0
Mecr	6.84964
Srsf4	8.26372e-12
Tmem200b	1.99093e-13
Taf12	5.08398
Snora16a	0.0154347
Snora44	5.38128e-12
Snora61	1.07907e-12
Dnajc8	0
Ptafr	1.73384e-11
Eya3	1.1473
Rpa2	0.224836
Fgr	3.1951e-07
Ahdc1	0
Wasf2	1.44154e-15
Cd164l2	2.56755e-13
Map3k6	0.0523832
Slc9a1	4.27338
Fam46b	6.15268e-06
Kdf1	1.02555e-10
Nr0b2	0
Gpatch3	0
Gpn2	1.41851e-06
Crybg2	6.18994e-06
Ubxn11	0.00453212
Trim63	0
Slc30a2	0
Gm5589	0.0511887
Pafah2	0.374329
Paqr7	0
Aunip	2.04235e-07
Rhd	0.564034
Rsrp1	0.624762
Syf2	0.00348251
Runx3	0
Stpg1	2.10331
1700029M20Rik	0.149063
Ifnlr1	1.65697e-06
Il22ra1	0
Myom3	1.51297e-05
Cnr2	4.4921e-06
Fuca1	0
Hmgcl	0
Gale	0.0511897
Id3|||LOC101056300|||LOC101056296	1.93017
E2f2	1.28991e-11
Asap3	0.376912
Tcea3	0.0635403
Zfp46	4.725e-08
Hnrnpr	1.89588e-05
Htr1d	6.72015e-12
Luzp1	2.03401
Tex46	1.56586
Lactbl1	3.27009
Wnt4	5.95925e-10
1700013G24Rik	0.244095
Hspg2	3.08536
Usp48	0
Rap1gap	1.46583
Ece1	9.68188
Eif4g3	5.86852
Hp1bp3	1.345
Sh2d5	1.5226e-06
Kif17	2.4985
Ddost	0
AB041806	0
Mul1	2.07742e-13
Camk2n1	4.64854e-06
Pla2g2c	0
Pla2g2d	1.28039
Pla2g2a	0
Pla2g2e	2.8958e-07
Rnf186	6.57507e-10
Tmco4	0.124028
Capzb	3.18322e-05
Akr7a5	1.4928
Emc1|||Ubr4	12.2707
Iffo2	0.916873
Aldh4a1	2.39128
Tas1r2	4.09164e-05
Rcc2	1.77721
Padi2	0.439453
Sdhb	3.90822
Atp13a2	6.18402
Mfap2	2.80763e-07
Spata21	0
Fbxo42	4.7605
Rsg1	1.29739e-14
Arhgef19	0
Epha2	0
Fam131c	9.34731e-06
Hspb7	0.000125009
Zbtb17	2.50307
B330016D10Rik	0.43497
AI507597	0.0977715
Agmat	1.74587e-13
Casp9	7.88462e-07
Tmem51os1	0.252001
Lrrc38	0
Pramel1	3.5062e-05
Pramef8	0.0203823
Gm13043|||Gm13057|||Gm13040|||Pramef25|||BC080695|||Gm13119	0.00833696
BC080695	1.45375
Gm13023	0
Gm13103	0.789921
Pramel4|||Gm13102|||Pramel5	0
Gm13102|||Pramel4|||Pramel5	0
Oog2|||Gm13084	0.00444036
Gm13119|||Gm13043|||Gm13057|||Gm13040|||Pramef25|||BC080695	5.9872e-13
9430007A20Rik	2.5978e-09
Aadacl4	5.56322e-05
Dhrs3	2.26437
Smarca5-ps|||Smarca5|||Gm13034	0.0231197
Zfp985|||Gm13212	3.46161
Zfp980	0
Gm13238|||Cdv3	0
Gm13237|||Hmgb2|||Gm20875	5.20334
Gm13034|||Smarca5|||Smarca5-ps	9.64151e-12
Zfp987|||Zfp982|||Zfp990|||Zfp534|||Zfp985|||Zfp992|||Zfp991|||Zfp980|||Zfp984|||Gm13212|||Znf41-ps|||Rex2	0.174395
Zfp600	0.0680715
Hmgb1|||Gm21596|||Gm5176|||Hmgb1-rs17	5.2091e-05
Rex2|||Zfp980|||Zfp600|||Zfp981|||Zfp979|||Zfp987	0.346594
Zfp991	0.0337049
Gm42035|||Gm3579|||Gm39701|||Gm40525|||Gm42031	1.25959
Zfp534	0
Hmgb1|||Gm5176|||Gm21596	0.0241351
Zfp985|||Zfp982	0.00437439
Zfp985	5.38678
Gm13249|||LOC102637947	0.465264
Fv1	8.5051e-14
2510039O18Rik	0
Nppb	1.49888e-12
Nppa	0.791696
Mad2l2	0.00312355
Fbxo2	0
Mtor	7.88153
Exosc10	0.0048542
Srm	0.0217599
Masp2	4.54579e-11
Gm572	5.4963e-09
Casz1	0
Dffa	0.00955347
Lzic	0.300236
Ctnnbip1	4.09387
Clstn1	3.53252
Mir34a	0.467364
Gpr157	0
Slc2a5	3.52057e-13
Slc2a7	0.0726889
Eno1	2.01695
Rere	5.52692
Errfi1	5.0307e-05
Tnfrsf9	0
Uts2	0.501576
LOC102631977	0
Dnajc11	1.38788e-12
Klhl21	0
Nol9	0
Plekhg5	4.93178e-10
Tnfrsf25	3.29072e-12
Hes2	2.61856e-08
Acot7	5.92139
Gpr153	7.92658e-05
Icmt	3.79862e-11
Rpl22	1.26471e-05
Chd5	10.6275
Nphp4	1.71269e-05
Gm833	0
A430005L14Rik	0.943755
Cep104	1.55847e-13
Lrrc47	0.611369
Wrap73	1.15323e-14
Megf6	0
Ttc34	0
Mmel1	0
Hes5	0
Pank4	0.00416945
Pex10	0
Morn1	6.61362
Faap20	2.28084e-12
Cfap74	1.8352
Cfap74|||C030017K20Rik	3.89293
Tmem52	1.99276e-07
Gnb1	5.62608
Nadk	0
Slc35e2	2.09457
Cdk11b	0.00296014
Fndc10	4.50279
Ssu72	1.47043e-06
Atad3aos	1.89003e-06
Mrpl20	6.54099e-10
Ccnl2	1.3713
Aurkaip1	0
Mxra8	0
Dvl1	0.151118
Ints11	2.78045
Acap3	2.48181
Ube2j2	3.75113e-09
C1qtnf12	0
Sdf4	2.04997
Tnfrsf4	1.58265e-12
Tnfrsf18	7.33742
9430015G10Rik	0
Rnf223	1.38614e-11
Tmem68	1.29547
Rps20	0.288175
Mos	0
Plag1	0.251305
Sdr16c5	1.48585e-10
Sdr16c6	1.30876
Penk	6.42287e-12
Gm11780	2.55585e-10
Impad1	0.00196656
Cyp7a1	0.000965611
Nsmaf	5.53754
Tox	0.0576314
Car8	1.88099e-11
Asph	0
4930448K20Rik	1.29739e-14
Plekhf2	0
Ndufaf6	0.785358
Ints8	0.849513
Dpy19l4	0
Esrp1	0
Pdp1	2.12738
Tmem67	2.4887e-09
Fam92a	5.17424e-10
Slc26a7	0
Lrrc69	4.87006
Otud6b	2.73973e-12
Necab1	0
Decr1	0.00358974
Osgin2	2.56988
Ripk2	1.29785e-11
Cpne3	0
Wwp1	4.15351e-08
Atp6v0d2	7.54082e-07
Nkain3	0
Prdm13	0.00096122
Tstd3	2.16391e-13
4930528A17Rik	1.23045e-08
Pou3f2	16.0162
Klhl32	0.306173
C230012O17Rik	0
Fhl5	0
Ufl1	1.00123e-12
Ptges3|||Ptges3-ps	5.7449
Fut9	17.6982
Manea	0.256916
Gja10	5.37388e-06
Ankrd6	0
Pm20d2	3.25036e-12
Pnrc1	5.58233e-09
Spaca1	3.24669
Orc3	0.408934
Slc35a1	7.52198e-09
Cfap206	1.4972
Gm136	0.020536
Smim8	7.9641e-11
Zfp292	5.00923
Mob3b	0.0203058
3110043O21Rik	1.56234e-09
Lingo2	1.4001
Taf9	2.38729e-07
Ddx58	2.19769
Topors	6.41207
Ndufb6	6.95456
Aptx	0.0034706
Smu1	0.494278
B4galt1	2.09663e-05
Bag1	0
Aqp7	0.218135
Aqp3	0
Nol6	2.95013
Ubap2	13.4962
Dcaf12	0.608618
Kif24	0.220743
AI464131	0
1110017D15Rik	1.5235
Fam219a	1.31588
Enho	0
Cntfr	0.056272
Rpp25l	1.06661
Dctn3	5.45549
Arid3c	0.925008
Sigmar1	2.88308e-15
Ccl27a|||Ccl27b|||Gm13306|||Gm2506|||LOC100861978	9.75741e-10
Gm12407|||Ccl19|||Gm2023|||Gm21104|||Gm2457|||Gm2564|||Gm13309|||LOC100043921|||LOC100861618|||LOC100043918	1.3077
4933409K07Rik|||LOC101055676|||Gm3893|||Gm29804|||Gm9615|||Gm21158|||Gm5859	8.35175
Gm13305|||Gm2002|||Il11ra2|||LOC100861969|||Il11ra1	1.37669
Ccl19|||Gm2023|||Gm12407|||Gm21104|||Gm2457|||Gm2564|||Gm13309|||LOC100043921|||LOC100861618|||LOC100043918	1.93973
Gm1987|||Ccl21a|||Gm13304|||Gm10591|||Gm21541|||Ccl21b|||Ccl21c|||LOC100041504|||LOC100041593	6.99714
Fam205c	1.47681
Vcp	0.983862
Fancg	0
Pigo	3.4442e-07
Stoml2	0.0210765
Fam214b	1.44154e-15
Fam166b	0
Cd72	1.52631
Sit1	1.6299
Rmrp	2.88308e-15
Arhgef39	4.23131e-05
Tpm2	0.309948
Tln1	1.21639
Gba2	1.87213
Msmp	3.34612
Spag8	0
Hint2	0.0992454
Fam221b	0.758785
Olfr70	0
Olfr71	0
Olfr159	0
Olfr29-ps1|||Olfr155|||Olfr159	0.501115
Olfr156	0.466744
Olfr157	0.000131387
Gne	0.054941
Rnf38	0.855295
Pax5	1.09993
Aurkc	3.6503e-13
Zbtb5	0
Fbxo10	0.509607
Tomm5|||Gm8069	1.05613e-07
Exosc3	4.16596
Slc25a51	1.62258
Shb	0
Igfbpl1	6.76326e-09
Tstd2	0
Xpa	11.915
Trmo	5.28332
Hemgn	0.00699973
Trim14	0.725426
Coro2a	0
Tbc1d2	0
Gabbr2	10.1841
Gm568	1.93097e-05
Anks6	0.371437
Alg2	0
Erp44	1.41653
Tex10	0
Acnat2	0.00372435
Acnat1	9.34289
Baat	3.8715e-07
Mrpl50	0
Aldob	0.0955463
Tmem246	0.270122
Grin3a	5.02308
Ppp3r2	0
Amd2|||Amd1	0.00297262
Olfr273	4.1843e-07
Olfr272	0.000409677
Abca1	1.47197e-13
AI427809	1.44154e-15
Klf4	0.659317
Actl7b	2.12379
Ikbkap	0.339687
Ctnnal1	5.06206e-07
Tmem245	0.108802
Mir32	0.13658
Frrs1l	0.0261088
Epb41l4b	0
Ptpn3	0.288187
D630039A03Rik	0.0951718
Txn1	0
Txndc8	0
Svep1	0.436619
Lpar1	1.74248e-08
Olfr267	1.36277
AI314180	1.70353e-11
Ptgr1	1.71579
Susd1	14.4322
Ptbp3	1.50597
Inip	0
Slc46a2	0
Mup4	0.00248819
Mup7|||Mup1|||Mup2|||Mup10|||Mup19|||Mup11|||Mup18|||Mup16|||Mup12|||Mup14|||Mup15|||Mup9|||Gm21320|||Mup13|||Mup8|||Mup17|||Mup5|||Gm2083	0.00189089
Mup2|||Mup10|||Mup19|||Mup1|||Mup11|||Mup18|||Mup16|||Mup12|||Mup14|||Mup15|||Mup9|||Gm21320|||Mup13|||Mup7|||Mup8|||Mup17|||Mup20|||Mup5|||Mup3|||Gm2083	0.225994
Mup10|||Mup13|||Mup8|||Mup11|||Mup1|||Gm2083|||Mup2|||Mup7|||Mup19|||Mup18|||Mup16|||Mup12|||Mup14|||Mup15|||Mup9|||Gm21320|||Mup17|||Mup20|||Mup5	0.0608121
Mup8|||Mup1|||Mup2|||Mup10|||Mup7|||Mup19|||Mup11|||Mup18|||Mup16|||Mup12|||Mup14|||Mup15|||Mup9|||Gm21320|||Mup13|||Mup17|||Mup5|||Gm2083	0.102609
Mup13|||Mup2|||Mup1|||Mup16|||Mup10|||Mup7|||Mup8|||Mup19|||Mup11|||Mup18|||Mup12|||Mup14|||Mup15|||Mup17|||Mup9|||Gm21320|||Mup5|||Mup3|||Gm2083	0.000237962
Mup19|||Mup18|||Mup14|||Mup17|||Mup2|||Mup10|||Mup1|||Mup11|||Mup16|||Mup12|||Mup15|||Mup9|||Gm21320|||Mup13|||Mup7|||Mup8|||Mup20|||Mup5|||Gm2083	0.00342255
Mup14|||Mup2|||Mup10|||Mup8|||Mup19|||Mup1|||Mup11|||Mup18|||Mup16|||Mup12|||Mup15|||Mup9|||Gm21320|||Mup13|||Mup7|||Mup17|||Mup5|||Mup3|||Gm2083	1.82239
Mup16|||Mup2|||Mup10|||Mup19|||Mup1|||Mup11|||Mup18|||Mup17|||Mup9|||Gm21320|||Mup13|||Mup7|||Mup8|||Mup12|||Mup14|||Mup15|||Mup20|||Mup3|||Gm2083	1.23868e-05
Mup16|||Mup2|||Mup19|||Mup1|||Mup11|||Mup18|||Mup12|||Mup15|||Mup9|||Mup10|||Mup7|||Mup14|||Gm21320|||Mup13|||Mup8|||Mup17|||Mup-ps16|||Mup-ps12|||Mup-ps8|||Gm2083|||LOC102631971	2.92528
Mup5	3.176e-08
Mup20|||Mup2|||Mup10|||Mup13|||Mup19|||Mup11|||Mup18|||Mup16|||Mup15|||Mup17|||Mup9|||Gm21320|||Mup1	2.97118e-13
Mup3	2.28696e-07
Mup21	9.97172e-08
Zfp37	8.99709e-10
Fkbp15	0.634793
Cdc26	6.42097e-10
Rnf183	0
Wdr31	0.00011382
Hdhd3	8.2206e-07
Alad	3.67404
Pole3	3.08629e-06
Ambp	0.000375415
Kif12	0.844156
Akna	0
Whrn	1.93903e-12
Tex48	0.312302
Tnfsf15	1.12596e-05
Tnfsf8	0.318743
Tnc	0
Astn2	9.8469
Brinp1	5.29
Stmn1	0
Cdk5rap2	4.7148e-12
Megf9	0
LOC102634852	0.443368
Tle1	0
Aldoart1	0
Gm11487	0.209161
Rasef	0.246207
2310002L09Rik	0
Dmac1	7.46225e-06
Ptprd	0
Mpdz	7.66713
Nfib	1.88683
2310067E19Rik	0.0511895
Zdhhc21	3.16165
Cer1	0.000138654
Frem1	0
Ttc39b	9.83659e-11
Psip1	1.35223e-11
Bnc2	1.05008e-09
Saxo1	0.00296011
Haus6	9.5178e-06
Scarna8	0.0511887
Plin2	3.1213e-10
Slc24a2	2.76818e-10
Mllt3	1.06232e-07
Hacd4	0.00132667
Ifnb1	3.42237
Ifna15|||Ifna12|||Ifna6|||Ifnab|||Ifna1|||Ifna5|||Ifna13|||Ifna16|||Ifna7|||Ifna9|||Ifna14	9.46296e-08
Ifna14	8.18092e-10
Ifna9	3.48971e-05
Ifna12	7.20771e-15
C87499	2.75184e-10
Ifna13	0.94955
Ifna16	0.128575
Ifna2	0
Ifnab	0
Klhl9	7.48702e-11
Ifne	3.26523
Mir31|||LOC106557447	0.485299
Cdkn2a	0
Cdkn2b	0.180609
Elavl2	2.4497
Gm12669|||Glrx3	0
Izumo3	1.28544
Larp7	0.000462297
Tusc1	0
Caap1	2.62903
Plaa	3.99293e-09
Lrrc19	0
Eqtn	8.65329e-11
Mysm1	0.935273
Rpl29|||Gm8210|||Gm8580|||Gm13213|||LOC102634483|||LOC102640295	1.78326
Jun	0.67039
9530080O11Rik	1.29739e-14
Cyp2j13	0.671319
Cyp2j12	2.04557
Cyp2j11	0.0568715
Cyp2j6	1.44154e-15
Cyp2j9	6.33117
Cyp2j5	1.02961e-09
Gm12695	0.020893
E130114P18Rik	1.41649
Tm2d1	2.3219e-08
Kank4	0.110465
I0C0044D17Rik	0.305463
Dock7	4.08756
Itgb3bp	0
Jak1	0.103349
Mir101a|||E130102H24Rik	0.405852
B020004J07Rik	1.06712
C130073F10Rik	0.00356821
Insl5	0.787385
Wdr78	6.06769
Slc35d1	0
4921539E11Rik	3.03866
C8a	0
Prkaa2	10.3585
Pcsk9	1.20666e-06
Bsnd	8.64925e-15
Tmem61	1.49405
Lexm	0.114961
Ttc4	10.0689
Mroh7	0.097386
Acot11	1.59253e-07
Mrpl37	0.0914138
Tceanc2	0.464693
Lrrc42	0
Dio1	4.26829e-10
Dmrtb1	9.11495e-09
Lrp8os2	0.0204012
Cpt2	2.46079
Podn	3.19403
Scp2	4.23608
Zyg11a	2.53912e-08
Zyg11b	0.000133269
Fam159a	0.523726
Gpx7	6.14681e-06
Prpf38a	1.9344e-09
Zfyve9	4.18137
Btf3l4	0.91126
Osbpl9	1.52109
Rnf11	0.574137
4930522H14Rik	0
9630013D21Rik	2.42019
Cdkn2c	0.405259
Elavl4	5.27437
LOC105244657|||Hnrnpa3|||Gm6793	1.34995
Slc5a9	0
Skint9	1.30042e-09
Skint10	1.11366
Foxd2	0
Foxe3	0.00225536
Cmpk1	0.686909
Cyp4x1	5.33275
Cyp4a14	7.06203e-08
Cyp4b1	0.156291
Tex38	0.00131718
Dmbx1	0.00308432
Faah|||Gm38492	0
Nsun4	3.94298
Uqcrh	4.49291
Rad54l	0
Lurap1	1.77012
Tspan1	0.265618
Llph|||Llph-ps2	0
Mast2	7.84417
Tmem69	8.41308e-11
C530005A16Rik	0.318576
Nasp	8.86083
Akr1a1	0
Mmachc	3.74784
Toe1	0.0006231
Hpdl	1.14464
Urod	0
Btbd19	1.57823e-09
Plk3	5.96486
Snord38a	0.000142872
Snord55	1.62896e-09
Kif2c	0
Gm1661	0
Rnf220	1.50758
Dmap1	4.6195
Klf17	0
Ccdc24|||B4galt2	1.9694
Atp6v0b	5.7109
Dph2	3.02066e-07
Ipo13	1.50592e-05
Artn	5.65509
St3gal3	0
Kdm4a	0.632465
Ptprf	1.18149
Szt2	0
Cdc20	5.5115e-13
Mpl	0
Tie1	1.48303e-09
Tmem125	0.32474
Cfap57	0.0214075
Olfr1342	1.99994e-05
Olfr1338	0.702896
Olfr1337|||Olfr1330|||Olfr1329|||Olfr1338|||Olfr1333|||Olfr1328	1.16231
Olfr1335|||Olfr1329|||Olfr1328|||Olfr1333	0.42133
Olfr1333|||Olfr1331|||Olfr1329|||Olfr1337|||Olfr1330|||Olfr1338|||Olfr1335|||Olfr1328	1.56929
Olfr1329	0.164542
Olfr1328	0
Ccnb1|||Ccnb1-ps	0
Gm12866	0
Zfp691	2.74328
Ermap	0.765677
Tmem269	0.372607
AU022252	0.833583
Ybx1	3.27203
Ccdc30	0.28982
Ppcs	2.02457
Rimkla	4.18662
Frg2f1	0.00152079
Guca2b	0.567866
Foxo6	2.8069
Ctps	1.56155
Kcnq4	0.00305926
Nfyc	0
Mir30c-1	0
Mir30e	1.20042e-10
Exo5	2.8981e-10
Zfp69	1.02862e-12
Smap2	2.05787e-07
Zmpste24	0
Tmco2	0.623704
Rlf	4.97399
Gm12888	0.77956
Gm10573	3.0248e-05
Cap1	0.160384
Mfsd2a	7.92848e-14
Ppie	0.777299
Bmp8a	6.00242
Oxct2a	1.31998e-05
Macf1	12.7886
Ndufs5	4.17602
Akirin1	4.22752
D130007C19Rik	0
Utp11	7.20101
1110065P20Rik	0.30837
Maneal	1.66714e-06
Cdca8	0.646964
Dnali1	5.76617e-14
Zc3h12a	0.151279
